point,reading,temp,tn
37,250.3,250,J1_0325
38,250.2,250,J1_0325
39,250.3,250,J1_0325
40,250.1,250,J1_0325
37,500.4,500,J1_0325
38,500.3,500,J1_0325
39,500,500,J1_0325
40,500.1,500,J1_0325
37,1000.5,1000,J1_0325
38,1000.3,1000,J1_0325
39,1000.1,1000,J1_0325
40,1000.1,1000,J1_0325
1,-99.8,-100,J2_1124
2,-99.9,-100,J2_1124
3,-99.8,-100,J2_1124
4,-99.9,-100,J2_1124
5,-99.8,-100,J2_1124
6,-100.1,-100,J2_1124
1,-49.8,-50,J2_1124
2,-49.9,-50,J2_1124
3,-49.8,-50,J2_1124
4,-49.9,-50,J2_1124
5,-49.8,-50,J2_1124
6,-50.1,-50,J2_1124
1,0.2,0,J2_1124
2,0.2,0,J2_1124
3,0.1,0,J2_1124
4,0.3,0,J2_1124
5,0.1,0,J2_1124
6,0,0,J2_1124
1,250.2,250,J2_1124
2,250.2,250,J2_1124
3,250.2,250,J2_1124
4,250.3,250,J2_1124
5,250.1,250,J2_1124
6,250,250,J2_1124
1,500.2,500,J2_1124
2,500.2,500,J2_1124
3,500.2,500,J2_1124
4,500.3,500,J2_1124
5,500.1,500,J2_1124
6,500,500,J2_1124
1,1000.1,1000,J2_1124
2,1000.3,1000,J2_1124
3,1000.2,1000,J2_1124
4,1000.3,1000,J2_1124
5,1000,1000,J2_1124
6,1000,1000,J2_1124
7,-100.1,-100,J2_1124
8,-99.9,-100,J2_1124
9,-100.1,-100,J2_1124
10,-99.7,-100,J2_1124
11,-99.9,-100,J2_1124
12,-100.2,-100,J2_1124
7,-50.1,-50,J2_1124
8,-49.7,-50,J2_1124
9,-49.8,-50,J2_1124
10,-49.7,-50,J2_1124
11,-49.9,-50,J2_1124
12,-50,-50,J2_1124
7,-0.1,0,J2_1124
8,0.3,0,J2_1124
9,0.2,0,J2_1124
10,0.4,0,J2_1124
11,0.1,0,J2_1124
12,0,0,J2_1124
7,249.9,250,J2_1124
8,250.4,250,J2_1124
9,250.1,250,J2_1124
10,250.4,250,J2_1124
11,250.1,250,J2_1124
12,250,250,J2_1124
7,499.9,500,J2_1124
8,500.3,500,J2_1124
9,500.1,500,J2_1124
10,500.4,500,J2_1124
11,500.1,500,J2_1124
12,500,500,J2_1124
7,999.8,1000,J2_1124
8,1000.3,1000,J2_1124
9,1000,1000,J2_1124
10,1000.4,1000,J2_1124
11,1000.1,1000,J2_1124
12,1000,1000,J2_1124
13,-99.9,-100,J2_1124
14,-99.7,-100,J2_1124
15,-99.8,-100,J2_1124
16,-100,-100,J2_1124
17,-100,-100,J2_1124
18,-99.9,-100,J2_1124
13,-49.9,-50,J2_1124
14,-49.4,-50,J2_1124
15,-49.8,-50,J2_1124
16,-50.1,-50,J2_1124
17,-50.1,-50,J2_1124
18,-49.9,-50,J2_1124
13,0.1,0,J2_1124
14,0.1,0,J2_1124
15,0.1,0,J2_1124
16,-0.1,0,J2_1124
17,-0.1,0,J2_1124
18,0.1,0,J2_1124
13,250.1,250,J2_1124
14,250.1,250,J2_1124
15,250,250,J2_1124
16,250,250,J2_1124
17,249.9,250,J2_1124
18,250.1,250,J2_1124
13,500,500,J2_1124
14,500,500,J2_1124
15,500.1,500,J2_1124
16,500,500,J2_1124
17,499.9,500,J2_1124
18,500.1,500,J2_1124
13,1000,1000,J2_1124
14,1000,1000,J2_1124
15,1000.1,1000,J2_1124
16,1000,1000,J2_1124
17,999.8,1000,J2_1124
18,1000.2,1000,J2_1124
19,-100.1,-100,J2_1124
20,-99.9,-100,J2_1124
21,-99.9,-100,J2_1124
22,-99.9,-100,J2_1124
23,-99.9,-100,J2_1124
24,-99.9,-100,J2_1124
19,-50.1,-50,J2_1124
20,-49.9,-50,J2_1124
21,-50,-50,J2_1124
22,-49.9,-50,J2_1124
23,-50,-50,J2_1124
24,-50,-50,J2_1124
19,-0.1,0,J2_1124
20,0,0,J2_1124
21,0,0,J2_1124
22,0,0,J2_1124
23,0,0,J2_1124
24,-0.1,0,J2_1124
19,250,250,J2_1124
20,250,250,J2_1124
21,250,250,J2_1124
22,250,250,J2_1124
23,250,250,J2_1124
24,249.9,250,J2_1124
19,500,500,J2_1124
20,500,500,J2_1124
21,500,500,J2_1124
22,500,500,J2_1124
23,500,500,J2_1124
24,499.9,500,J2_1124
19,1000,1000,J2_1124
20,1000,1000,J2_1124
21,999.9,1000,J2_1124
22,1000,1000,J2_1124
23,1000,1000,J2_1124
24,1000,1000,J2_1124
25,-100.5,-100,J2_1124
26,-99.5,-100,J2_1124
27,-99.6,-100,J2_1124
28,-100.2,-100,J2_1124
29,-100.1,-100,J2_1124
30,-100.2,-100,J2_1124
25,-50.5,-50,J2_1124
26,-49.5,-50,J2_1124
27,-49.8,-50,J2_1124
28,-50.2,-50,J2_1124
29,-50.1,-50,J2_1124
30,-50.2,-50,J2_1124
25,-0.5,0,J2_1124
26,0.5,0,J2_1124
27,0.1,0,J2_1124
28,-0.3,0,J2_1124
29,-0.2,0,J2_1124
30,-0.2,0,J2_1124
25,249.5,250,J2_1124
26,250.5,250,J2_1124
27,250.1,250,J2_1124
28,249.7,250,J2_1124
29,249.8,250,J2_1124
30,249.8,250,J2_1124
25,499.5,500,J2_1124
26,500.5,500,J2_1124
27,500,500,J2_1124
28,499.7,500,J2_1124
29,499.7,500,J2_1124
30,499.8,500,J2_1124
25,999.5,1000,J2_1124
26,1000.4,1000,J2_1124
27,999.9,1000,J2_1124
28,999.7,1000,J2_1124
29,999.6,1000,J2_1124
30,999.7,1000,J2_1124
31,-100.2,-100,J2_1124
32,-99.9,-100,J2_1124
33,-100,-100,J2_1124
34,-100,-100,J2_1124
35,-100.2,-100,J2_1124
36,-100.3,-100,J2_1124
31,-50.2,-50,J2_1124
32,-49.8,-50,J2_1124
33,-50,-50,J2_1124
34,-50,-50,J2_1124
35,-50.1,-50,J2_1124
36,-50.2,-50,J2_1124
31,-0.3,0,J2_1124
32,0.1,0,J2_1124
33,0,0,J2_1124
34,0,0,J2_1124
35,-0.2,0,J2_1124
36,-0.3,0,J2_1124
31,249.8,250,J2_1124
32,250.2,250,J2_1124
33,250,250,J2_1124
34,250.1,250,J2_1124
35,249.9,250,J2_1124
36,249.8,250,J2_1124
31,499.7,500,J2_1124
32,500.1,500,J2_1124
33,500,500,J2_1124
34,500,500,J2_1124
35,499.8,500,J2_1124
36,499.7,500,J2_1124
31,999.8,1000,J2_1124
32,1000,1000,J2_1124
33,999.9,1000,J2_1124
34,999.9,1000,J2_1124
35,999.8,1000,J2_1124
36,999.6,1000,J2_1124
37,-100.4,-100,J2_1124
38,-100,-100,J2_1124
39,-100.1,-100,J2_1124
40,-100,-100,J2_1124
37,-50.4,-50,J2_1124
38,-50.1,-50,J2_1124
39,-50.1,-50,J2_1124
40,-50,-50,J2_1124
37,-0.4,0,J2_1124
38,-0.1,0,J2_1124
39,-0.2,0,J2_1124
40,-0.1,0,J2_1124
37,249.7,250,J2_1124
38,250,250,J2_1124
39,249.9,250,J2_1124
40,249.9,250,J2_1124
37,499.7,500,J2_1124
38,499.9,500,J2_1124
39,499.7,500,J2_1124
40,499.8,500,J2_1124
37,999.6,1000,J2_1124
38,999.8,1000,J2_1124
39,999.7,1000,J2_1124
40,999.8,1000,J2_1124
1,32.3,32,N2_1124
2,31.8,32,N2_1124
3,32.2,32,N2_1124
4,32.1,32,N2_1124
5,32.4,32,N2_1124
6,32.3,32,N2_1124
1,500.3,500,N2_1124
2,499.8,500,N2_1124
3,500.1,500,N2_1124
4,500.1,500,N2_1124
5,500.3,500,N2_1124
6,500.2,500,N2_1124
1,1000.3,1000,N2_1124
2,999.9,1000,N2_1124
3,1000.2,1000,N2_1124
4,1000.2,1000,N2_1124
5,1000.3,1000,N2_1124
6,1000.3,1000,N2_1124
1,1500.3,1500,N2_1124
2,1499.9,1500,N2_1124
3,1500.2,1500,N2_1124
4,1500.2,1500,N2_1124
5,1500.3,1500,N2_1124
6,1500.3,1500,N2_1124
1,2000.4,2000,N2_1124
2,1999.9,2000,N2_1124
3,2000.3,2000,N2_1124
4,2000.4,2000,N2_1124
5,2000.4,2000,N2_1124
6,2000.5,2000,N2_1124
1,2300.4,2300,N2_1124
2,2300,2300,N2_1124
3,2300.4,2300,N2_1124
4,2300.5,2300,N2_1124
5,2300.4,2300,N2_1124
6,2300.5,2300,N2_1124
7,32,32,N2_1124
8,31.8,32,N2_1124
9,32.5,32,N2_1124
10,32.7,32,N2_1124
11,31.3,32,N2_1124
12,32,32,N2_1124
7,500,500,N2_1124
8,499.9,500,N2_1124
9,500.4,500,N2_1124
10,500.6,500,N2_1124
11,499.5,500,N2_1124
12,500,500,N2_1124
7,1000.1,1000,N2_1124
8,1000,1000,N2_1124
9,1000.4,1000,N2_1124
10,1000.7,1000,N2_1124
11,999.7,1000,N2_1124
12,1000.2,1000,N2_1124
7,1500.2,1500,N2_1124
8,1500,1500,N2_1124
9,1500.5,1500,N2_1124
10,1500.8,1500,N2_1124
11,1499.7,1500,N2_1124
12,1500.2,1500,N2_1124
7,2000.5,2000,N2_1124
8,2000.1,2000,N2_1124
9,2000.6,2000,N2_1124
10,2001,2000,N2_1124
11,1999.8,2000,N2_1124
12,2000.3,2000,N2_1124
7,2300.5,2300,N2_1124
8,2300.1,2300,N2_1124
9,2300.7,2300,N2_1124
10,2301,2300,N2_1124
11,2299.9,2300,N2_1124
12,2300.3,2300,N2_1124
13,32.1,32,N2_1124
14,32,32,N2_1124
15,32.1,32,N2_1124
16,32,32,N2_1124
17,31.9,32,N2_1124
18,32.3,32,N2_1124
13,500.1,500,N2_1124
14,500,500,N2_1124
15,499.8,500,N2_1124
16,499.9,500,N2_1124
17,499.7,500,N2_1124
18,500.2,500,N2_1124
13,1000.2,1000,N2_1124
14,1000.2,1000,N2_1124
15,999.7,1000,N2_1124
16,999.8,1000,N2_1124
17,999.7,1000,N2_1124
18,1000,1000,N2_1124
13,1500.2,1500,N2_1124
14,1500.3,1500,N2_1124
15,1499.6,1500,N2_1124
16,1499.8,1500,N2_1124
17,1499.7,1500,N2_1124
18,1499.9,1500,N2_1124
13,2000.4,2000,N2_1124
14,2000.5,2000,N2_1124
15,1999.7,2000,N2_1124
16,2000,2000,N2_1124
17,1999.8,2000,N2_1124
18,1999.9,2000,N2_1124
13,2300.4,2300,N2_1124
14,2300.5,2300,N2_1124
15,2299.7,2300,N2_1124
16,2300.1,2300,N2_1124
17,2299.9,2300,N2_1124
18,2299.9,2300,N2_1124
19,31.9,32,N2_1124
20,32,32,N2_1124
21,31.9,32,N2_1124
22,32.4,32,N2_1124
23,32.1,32,N2_1124
24,31.5,32,N2_1124
19,499.7,500,N2_1124
20,499.8,500,N2_1124
21,499.7,500,N2_1124
22,500.1,500,N2_1124
23,499.9,500,N2_1124
24,499.5,500,N2_1124
19,999.6,1000,N2_1124
20,999.7,1000,N2_1124
21,999.7,1000,N2_1124
22,1000,1000,N2_1124
23,999.8,1000,N2_1124
24,999.5,1000,N2_1124
19,1499.5,1500,N2_1124
20,1499.7,1500,N2_1124
21,1499.7,1500,N2_1124
22,1499.8,1500,N2_1124
23,1499.8,1500,N2_1124
24,1499.5,1500,N2_1124
19,1999.7,2000,N2_1124
20,1999.9,2000,N2_1124
21,1999.9,2000,N2_1124
22,1999.9,2000,N2_1124
23,1999.9,2000,N2_1124
24,1999.6,2000,N2_1124
19,2299.7,2300,N2_1124
20,2300,2300,N2_1124
21,2300,2300,N2_1124
22,2299.9,2300,N2_1124
23,2300,2300,N2_1124
24,2299.6,2300,N2_1124
25,32.1,32,N2_1124
26,32,32,N2_1124
27,32,32,N2_1124
28,32,32,N2_1124
25,499.6,500,N2_1124
26,500.1,500,N2_1124
27,499.7,500,N2_1124
28,500,500,N2_1124
25,999.5,1000,N2_1124
26,1000.1,1000,N2_1124
27,999.7,1000,N2_1124
28,999.9,1000,N2_1124
25,1499.2,1500,N2_1124
26,1500,1500,N2_1124
27,1499.6,1500,N2_1124
28,1499.8,1500,N2_1124
25,1999.3,2000,N2_1124
26,2000.1,2000,N2_1124
27,1999.7,2000,N2_1124
28,1999.9,2000,N2_1124
25,2299.3,2300,N2_1124
26,2300.1,2300,N2_1124
27,2299.8,2300,N2_1124
28,2300,2300,N2_1124
1,-99.8,-100,J1_0924
2,-99.9,-100,J1_0924
3,-99.8,-100,J1_0924
4,-99.9,-100,J1_0924
5,-100,-100,J1_0924
6,-99.9,-100,J1_0924
1,-49.8,-50,J1_0924
2,-49.9,-50,J1_0924
3,-49.8,-50,J1_0924
4,-49.9,-50,J1_0924
5,-50,-50,J1_0924
6,-49.9,-50,J1_0924
1,-0.1,0,J1_0924
2,0,0,J1_0924
3,-0.2,0,J1_0924
4,0,0,J1_0924
5,0,0,J1_0924
6,0,0,J1_0924
1,249.9,250,J1_0924
2,249.9,250,J1_0924
3,249.9,250,J1_0924
4,250,250,J1_0924
5,249.9,250,J1_0924
6,250,250,J1_0924
1,499.9,500,J1_0924
2,499.9,500,J1_0924
3,499.9,500,J1_0924
4,499.9,500,J1_0924
5,499.9,500,J1_0924
6,499.9,500,J1_0924
1,999.9,1000,J1_0924
2,999.8,1000,J1_0924
3,999.9,1000,J1_0924
4,999.9,1000,J1_0924
5,999.8,1000,J1_0924
6,999.9,1000,J1_0924
7,-99.9,-100,J1_0924
8,-100,-100,J1_0924
9,-99.7,-100,J1_0924
10,-100.1,-100,J1_0924
11,-99.8,-100,J1_0924
12,-100.1,-100,J1_0924
7,-50,-50,J1_0924
8,-50,-50,J1_0924
9,-49.7,-50,J1_0924
10,-50.1,-50,J1_0924
11,-49.8,-50,J1_0924
12,-50.1,-50,J1_0924
7,0,0,J1_0924
8,0.1,0,J1_0924
9,-0.3,0,J1_0924
10,0.1,0,J1_0924
11,-0.2,0,J1_0924
12,-0.1,0,J1_0924
7,249.9,250,J1_0924
8,249.9,250,J1_0924
9,249.8,250,J1_0924
10,249.9,250,J1_0924
11,249.9,250,J1_0924
12,249.8,250,J1_0924
7,499.8,500,J1_0924
8,499.8,500,J1_0924
9,499.8,500,J1_0924
10,499.8,500,J1_0924
11,499.8,500,J1_0924
12,499.8,500,J1_0924
7,999.6,1000,J1_0924
8,999.8,1000,J1_0924
9,999.9,1000,J1_0924
10,999.7,1000,J1_0924
11,999.8,1000,J1_0924
12,999.8,1000,J1_0924
13,-100,-100,J1_0924
14,-100.1,-100,J1_0924
15,-100.1,-100,J1_0924
16,-100,-100,J1_0924
17,-100.2,-100,J1_0924
18,-99.8,-100,J1_0924
13,-50.1,-50,J1_0924
14,-50.1,-50,J1_0924
15,-50.1,-50,J1_0924
16,-49.9,-50,J1_0924
17,-49.9,-50,J1_0924
18,-49.9,-50,J1_0924
13,0.1,0,J1_0924
14,-0.2,0,J1_0924
15,-0.2,0,J1_0924
16,0.1,0,J1_0924
17,-0.1,0,J1_0924
18,0.1,0,J1_0924
13,250.1,250,J1_0924
14,249.8,250,J1_0924
15,249.8,250,J1_0924
16,250.2,250,J1_0924
17,250,250,J1_0924
18,250.1,250,J1_0924
13,500.1,500,J1_0924
14,499.8,500,J1_0924
15,499.7,500,J1_0924
16,500.1,500,J1_0924
17,500,500,J1_0924
18,500.1,500,J1_0924
13,1000.1,1000,J1_0924
14,999.8,1000,J1_0924
15,999.7,1000,J1_0924
16,1000.1,1000,J1_0924
17,1000.2,1000,J1_0924
18,1000.1,1000,J1_0924
19,-100.1,-100,J1_0924
20,-100.1,-100,J1_0924
21,-100.1,-100,J1_0924
22,-100,-100,J1_0924
23,-100.2,-100,J1_0924
24,-99.8,-100,J1_0924
19,-49.9,-50,J1_0924
20,-50.1,-50,J1_0924
21,-49.9,-50,J1_0924
22,-49.9,-50,J1_0924
23,-50.2,-50,J1_0924
24,-49.8,-50,J1_0924
19,0,0,J1_0924
20,-0.1,0,J1_0924
21,0,0,J1_0924
22,0.1,0,J1_0924
23,-0.1,0,J1_0924
24,0,0,J1_0924
19,250,250,J1_0924
20,249.9,250,J1_0924
21,250.1,250,J1_0924
22,250.1,250,J1_0924
23,250,250,J1_0924
24,250.1,250,J1_0924
19,499.9,500,J1_0924
20,499.8,500,J1_0924
21,500.1,500,J1_0924
22,500.1,500,J1_0924
23,499.9,500,J1_0924
24,499.9,500,J1_0924
19,1000,1000,J1_0924
20,999.7,1000,J1_0924
21,1000.2,1000,J1_0924
22,1000.1,1000,J1_0924
23,999.9,1000,J1_0924
24,999.8,1000,J1_0924
25,-99.9,-100,J1_0924
26,-100,-100,J1_0924
27,-100.2,-100,J1_0924
28,-100.1,-100,J1_0924
29,-100.2,-100,J1_0924
30,-100.2,-100,J1_0924
25,-49.9,-50,J1_0924
26,-49.8,-50,J1_0924
27,-50.1,-50,J1_0924
28,-50.1,-50,J1_0924
29,-50.1,-50,J1_0924
30,-50,-50,J1_0924
25,0,0,J1_0924
26,0.1,0,J1_0924
27,-0.1,0,J1_0924
28,0,0,J1_0924
29,0.1,0,J1_0924
30,0.1,0,J1_0924
25,250.1,250,J1_0924
26,250.1,250,J1_0924
27,250.2,250,J1_0924
28,250.1,250,J1_0924
29,249.8,250,J1_0924
30,249.9,250,J1_0924
25,500.1,500,J1_0924
26,500.1,500,J1_0924
27,500.2,500,J1_0924
28,500.1,500,J1_0924
29,499.9,500,J1_0924
30,500,500,J1_0924
25,1000.2,1000,J1_0924
26,1000.1,1000,J1_0924
27,1000.3,1000,J1_0924
28,1000.2,1000,J1_0924
29,999.9,1000,J1_0924
30,1000,1000,J1_0924
31,-100.1,-100,J1_0924
32,-100,-100,J1_0924
33,-100.2,-100,J1_0924
34,-100.2,-100,J1_0924
35,-100.2,-100,J1_0924
36,-100.3,-100,J1_0924
31,-49.9,-50,J1_0924
32,-50,-50,J1_0924
33,-50.1,-50,J1_0924
34,-50.2,-50,J1_0924
35,-50.1,-50,J1_0924
36,-50.2,-50,J1_0924
31,0.2,0,J1_0924
32,0.2,0,J1_0924
33,0.1,0,J1_0924
34,0.1,0,J1_0924
35,0.1,0,J1_0924
36,0.1,0,J1_0924
31,250,250,J1_0924
32,250.1,250,J1_0924
33,249.8,250,J1_0924
34,249.7,250,J1_0924
35,249.8,250,J1_0924
36,250,250,J1_0924
31,500.1,500,J1_0924
32,500.1,500,J1_0924
33,500,500,J1_0924
34,500.1,500,J1_0924
35,500,500,J1_0924
36,500.2,500,J1_0924
31,1000,1000,J1_0924
32,1000.2,1000,J1_0924
33,1000.1,1000,J1_0924
34,1000.3,1000,J1_0924
35,1000.1,1000,J1_0924
36,1000.2,1000,J1_0924
37,-100.5,-100,J1_0924
38,-100.1,-100,J1_0924
39,-99.8,-100,J1_0924
40,-99.8,-100,J1_0924
37,-50.3,-50,J1_0924
38,-49.8,-50,J1_0924
39,-50,-50,J1_0924
40,-50,-50,J1_0924
37,0.3,0,J1_0924
38,0.2,0,J1_0924
39,0.2,0,J1_0924
40,0.2,0,J1_0924
37,250.3,250,J1_0924
38,250.2,250,J1_0924
39,250.3,250,J1_0924
40,250.1,250,J1_0924
37,500.4,500,J1_0924
38,500.3,500,J1_0924
39,500,500,J1_0924
40,500.1,500,J1_0924
37,1000.5,1000,J1_0924
38,1000.3,1000,J1_0924
39,1000.1,1000,J1_0924
40,1000.1,1000,J1_0924
1,9.9,10,K6_1124
2,10,10,K6_1124
3,10,10,K6_1124
4,10,10,K6_1124
5,10,10,K6_1124
6,9.9,10,K6_1124
1,499.9,500,K6_1124
2,499.5,500,K6_1124
3,499.9,500,K6_1124
4,500,500,K6_1124
5,500,500,K6_1124
6,499.9,500,K6_1124
1,999.9,1000,K6_1124
2,999.4,1000,K6_1124
3,999.9,1000,K6_1124
4,1000,1000,K6_1124
5,1000,1000,K6_1124
6,999.9,1000,K6_1124
1,1499.8,1500,K6_1124
2,1499.3,1500,K6_1124
3,1499.8,1500,K6_1124
4,1500,1500,K6_1124
5,1500,1500,K6_1124
6,1499.9,1500,K6_1124
1,1999.7,2000,K6_1124
2,1999.3,2000,K6_1124
3,1999.6,2000,K6_1124
4,2000,2000,K6_1124
5,2000,2000,K6_1124
6,1999.8,2000,K6_1124
1,2289.7,2290,K6_1124
2,2290,2290,K6_1124
3,2289.7,2290,K6_1124
4,2290.1,2290,K6_1124
5,2290.1,2290,K6_1124
6,2290,2290,K6_1124
7,10,10,K6_1124
8,10,10,K6_1124
9,9.9,10,K6_1124
10,10,10,K6_1124
11,10,10,K6_1124
12,10,10,K6_1124
7,499.8,500,K6_1124
8,499.9,500,K6_1124
9,499.9,500,K6_1124
10,499.9,500,K6_1124
11,500.1,500,K6_1124
12,500.1,500,K6_1124
7,999.7,1000,K6_1124
8,999.9,1000,K6_1124
9,999.8,1000,K6_1124
10,999.9,1000,K6_1124
11,1000.3,1000,K6_1124
12,1000.1,1000,K6_1124
7,1499.6,1500,K6_1124
8,1499.8,1500,K6_1124
9,1499.8,1500,K6_1124
10,1499.9,1500,K6_1124
11,1500.3,1500,K6_1124
12,1500,1500,K6_1124
7,1999.5,2000,K6_1124
8,1999.7,2000,K6_1124
9,1999.6,2000,K6_1124
10,1999.8,2000,K6_1124
11,2000.4,2000,K6_1124
12,2000,2000,K6_1124
7,2289.5,2290,K6_1124
8,2289.8,2290,K6_1124
9,2289.7,2290,K6_1124
10,2289.9,2290,K6_1124
11,2290.5,2290,K6_1124
12,2290.1,2290,K6_1124
13,10,10,K6_1124
14,10,10,K6_1124
15,10,10,K6_1124
16,10,10,K6_1124
17,10.1,10,K6_1124
18,10,10,K6_1124
13,499.8,500,K6_1124
14,500.2,500,K6_1124
15,500.1,500,K6_1124
16,500,500,K6_1124
17,500.1,500,K6_1124
18,500.1,500,K6_1124
13,999.7,1000,K6_1124
14,1000.4,1000,K6_1124
15,1000.1,1000,K6_1124
16,1000,1000,K6_1124
17,1000.1,1000,K6_1124
18,1000.1,1000,K6_1124
13,1499.5,1500,K6_1124
14,1500.5,1500,K6_1124
15,1500.1,1500,K6_1124
16,1499.8,1500,K6_1124
17,1500,1500,K6_1124
18,1500,1500,K6_1124
13,1999.5,2000,K6_1124
14,2000.5,2000,K6_1124
15,2000.2,2000,K6_1124
16,1999.7,2000,K6_1124
17,1999.9,2000,K6_1124
18,2000,2000,K6_1124
13,2289.6,2290,K6_1124
14,2290.5,2290,K6_1124
15,2290.2,2290,K6_1124
16,2289.6,2290,K6_1124
17,2289.9,2290,K6_1124
18,2289.9,2290,K6_1124
19,10,10,K6_1124
20,9.9,10,K6_1124
21,10,10,K6_1124
22,9.9,10,K6_1124
23,10,10,K6_1124
24,9.9,10,K6_1124
19,500,500,K6_1124
20,500.1,500,K6_1124
21,500,500,K6_1124
22,500.1,500,K6_1124
23,500.1,500,K6_1124
24,500,500,K6_1124
19,1000,1000,K6_1124
20,1000.1,1000,K6_1124
21,1000,1000,K6_1124
22,1000.1,1000,K6_1124
23,1000.1,1000,K6_1124
24,1000,1000,K6_1124
19,1499.9,1500,K6_1124
20,1500.1,1500,K6_1124
21,1499.9,1500,K6_1124
22,1500,1500,K6_1124
23,1500,1500,K6_1124
24,1500,1500,K6_1124
19,1999.8,2000,K6_1124
20,2000,2000,K6_1124
21,1999.8,2000,K6_1124
22,2000,2000,K6_1124
23,1999.9,2000,K6_1124
24,2000,2000,K6_1124
19,2289.7,2290,K6_1124
20,2289.9,2290,K6_1124
21,2289.8,2290,K6_1124
22,2289.9,2290,K6_1124
23,2289.9,2290,K6_1124
24,2290,2290,K6_1124
25,10,10,K6_1124
26,10,10,K6_1124
27,10,10,K6_1124
28,10,10,K6_1124
29,10,10,K6_1124
30,9.8,10,K6_1124
25,500.1,500,K6_1124
26,500,500,K6_1124
27,500,500,K6_1124
28,500,500,K6_1124
29,499.9,500,K6_1124
30,499.9,500,K6_1124
25,1000.1,1000,K6_1124
26,1000,1000,K6_1124
27,999.9,1000,K6_1124
28,1000,1000,K6_1124
29,999.9,1000,K6_1124
30,1000,1000,K6_1124
25,1500,1500,K6_1124
26,1499.9,1500,K6_1124
27,1499.7,1500,K6_1124
28,1499.9,1500,K6_1124
29,1499.9,1500,K6_1124
30,1500,1500,K6_1124
25,1999.9,2000,K6_1124
26,1999.8,2000,K6_1124
27,1999.6,2000,K6_1124
28,1999.8,2000,K6_1124
29,1999.9,2000,K6_1124
30,2000.1,2000,K6_1124
25,2289.8,2290,K6_1124
26,2289.7,2290,K6_1124
27,2289.5,2290,K6_1124
28,2289.8,2290,K6_1124
29,2289.9,2290,K6_1124
30,2290.1,2290,K6_1124
31,9.8,10,K6_1124
32,9.8,10,K6_1124
33,10,10,K6_1124
34,9.9,10,K6_1124
35,9.9,10,K6_1124
36,9.9,10,K6_1124
31,499.8,500,K6_1124
32,499.9,500,K6_1124
33,500,500,K6_1124
34,499.9,500,K6_1124
35,500,500,K6_1124
36,500,500,K6_1124
31,999.8,1000,K6_1124
32,999.9,1000,K6_1124
33,1000.1,1000,K6_1124
34,1000,1000,K6_1124
35,1000.1,1000,K6_1124
36,1000.1,1000,K6_1124
31,1499.8,1500,K6_1124
32,1499.9,1500,K6_1124
33,1500,1500,K6_1124
34,1499.9,1500,K6_1124
35,1500.1,1500,K6_1124
36,1500.2,1500,K6_1124
31,1999.8,2000,K6_1124
32,2000,2000,K6_1124
33,2000,2000,K6_1124
34,1999.9,2000,K6_1124
35,2000.1,2000,K6_1124
36,2000.2,2000,K6_1124
31,2289.8,2290,K6_1124
32,2290,2290,K6_1124
33,2290,2290,K6_1124
34,2289.8,2290,K6_1124
35,2290.1,2290,K6_1124
36,2290.1,2290,K6_1124
37,9.9,10,K6_1124
38,10,10,K6_1124
39,9.9,10,K6_1124
40,9.9,10,K6_1124
37,499.9,500,K6_1124
38,500.1,500,K6_1124
39,499.9,500,K6_1124
40,500,500,K6_1124
37,1000,1000,K6_1124
38,1000.1,1000,K6_1124
39,1000,1000,K6_1124
40,1000,1000,K6_1124
37,1500,1500,K6_1124
38,1500.1,1500,K6_1124
39,1500,1500,K6_1124
40,1500,1500,K6_1124
37,2000,2000,K6_1124
38,2000.2,2000,K6_1124
39,2000,2000,K6_1124
40,2000,2000,K6_1124
37,2289.9,2290,K6_1124
38,2290.2,2290,K6_1124
39,2290,2290,K6_1124
40,2290,2290,K6_1124
1,10.1,10,K4_1024
2,9.8,10,K4_1024
3,9.9,10,K4_1024
4,10,10,K4_1024
5,10,10,K4_1024
6,10,10,K4_1024
1,500,500,K4_1024
2,499.8,500,K4_1024
3,499.9,500,K4_1024
4,500,500,K4_1024
5,499.9,500,K4_1024
6,500,500,K4_1024
1,1000,1000,K4_1024
2,999.9,1000,K4_1024
3,1000,1000,K4_1024
4,1000.1,1000,K4_1024
5,999.9,1000,K4_1024
6,1000.1,1000,K4_1024
1,1500.1,1500,K4_1024
2,1499.9,1500,K4_1024
3,1500.1,1500,K4_1024
4,1500.1,1500,K4_1024
5,1499.8,1500,K4_1024
6,1500.1,1500,K4_1024
1,2000.1,2000,K4_1024
2,1999.9,2000,K4_1024
3,2000.1,2000,K4_1024
4,2000.1,2000,K4_1024
5,1999.8,2000,K4_1024
6,2000.1,2000,K4_1024
1,2250.1,2250,K4_1024
2,2250,2250,K4_1024
3,2250.2,2250,K4_1024
4,2250.2,2250,K4_1024
5,2249.9,2250,K4_1024
6,2250.2,2250,K4_1024
7,9.8,10,K4_1024
8,10,10,K4_1024
9,9.9,10,K4_1024
10,9.9,10,K4_1024
11,9.9,10,K4_1024
12,9.8,10,K4_1024
7,499.7,500,K4_1024
8,500,500,K4_1024
9,499.9,500,K4_1024
10,499.9,500,K4_1024
11,499.8,500,K4_1024
12,499.7,500,K4_1024
7,999.7,1000,K4_1024
8,999.9,1000,K4_1024
9,1000,1000,K4_1024
10,1000.1,1000,K4_1024
11,999.9,1000,K4_1024
12,999.9,1000,K4_1024
7,1499.7,1500,K4_1024
